nct_id,classification,status
NCT01001910,1,from_previous_run
NCT00223704,0,from_previous_run
NCT00822237,1,from_previous_run
NCT03599622,0,from_previous_run
NCT00517933,0,from_previous_run
NCT00687830,1,from_previous_run
NCT03325712,1,from_previous_run
NCT00089024,1,from_previous_run
NCT00471887,1,from_previous_run
NCT03087760,1,from_previous_run
NCT05442775,0,from_previous_run
NCT04862143,0,from_previous_run
NCT04524390,0,from_previous_run
NCT03765762,1,from_previous_run
NCT02963701,0,from_previous_run
NCT03543137,0,from_previous_run
NCT03831711,1,from_previous_run
NCT03448419,0,from_previous_run
NCT03583385,0,from_previous_run
NCT03769311,1,from_previous_run
NCT05430919,1,from_previous_run
NCT00767455,1,from_previous_run
NCT01218555,1,from_previous_run
NCT04033159,1,from_previous_run
NCT00022672,1,from_previous_run
NCT03452917,0,from_previous_run
NCT04252287,1,from_previous_run
NCT00941928,1,from_previous_run
NCT02207400,1,from_previous_run
NCT02657889,1,from_previous_run
NCT00100932,1,from_previous_run
NCT01650545,1,from_previous_run
NCT04208997,1,from_previous_run
NCT01441063,1,from_previous_run
NCT00635817,1,from_previous_run
NCT01096680,0,from_previous_run
NCT00380250,1,from_previous_run
NCT01765569,1,from_previous_run
NCT02616185,0,from_previous_run
NCT00204477,1,from_previous_run
NCT03022981,1,from_previous_run
NCT03170193,1,from_previous_run
NCT05028751,1,from_previous_run
NCT04973826,1,from_previous_run
NCT05533411,1,from_previous_run
NCT01517074,1,from_previous_run
NCT02626026,1,from_previous_run
NCT03822078,1,from_previous_run
NCT00003590,1,from_previous_run
NCT01402817,1,from_previous_run
NCT02145299,1,from_previous_run
NCT01823198,1,from_previous_run
NCT00346073,1,from_previous_run
NCT05246280,1,from_previous_run
NCT00883129,0,from_previous_run
NCT03958045,1,from_previous_run
NCT01521845,1,from_previous_run
NCT03242408,1,from_previous_run
NCT00394706,0,from_previous_run
NCT01460381,1,from_previous_run
NCT01006369,1,from_previous_run
NCT01422408,0,from_previous_run
NCT03002571,1,from_previous_run
NCT03771664,0,from_previous_run
NCT04138498,1,from_previous_run
NCT02250534,1,from_previous_run
NCT00375713,1,from_previous_run
NCT00811941,0,from_previous_run
NCT04147195,1,from_previous_run
NCT01810302,1,from_previous_run
NCT00991276,0,from_previous_run
NCT05569252,1,from_previous_run
NCT04638309,1,from_previous_run
NCT01023477,1,from_previous_run
NCT00143845,1,from_previous_run
NCT01329185,1,from_previous_run
NCT01445535,1,from_previous_run
NCT00630253,1,from_previous_run
NCT03791060,1,from_previous_run
NCT02612129,1,from_previous_run
NCT02930226,1,from_previous_run
NCT04619004,1,from_previous_run
NCT04976777,1,from_previous_run
NCT03808493,1,from_previous_run
NCT00625378,1,from_previous_run
NCT01128270,1,from_previous_run
NCT00493181,1,from_previous_run
NCT00866606,1,from_previous_run
NCT00136695,1,from_previous_run
NCT03963895,-1,from_previous_run
NCT01560260,1,from_previous_run
NCT02159469,1,from_previous_run
NCT00743366,1,from_previous_run
NCT00303316,1,from_previous_run
NCT03822351,1,from_previous_run
NCT03463525,1,from_previous_run
NCT01468532,1,from_previous_run
NCT03232073,-1,from_previous_run
NCT03337113,1,from_previous_run
NCT03575793,1,from_previous_run
NCT02026206,1,from_previous_run
NCT03126435,0,from_previous_run
NCT03385564,0,from_previous_run
NCT03117738,1,from_previous_run
NCT05437419,1,from_previous_run
NCT04739800,1,from_previous_run
NCT00901459,0,from_previous_run
NCT04184622,0,from_previous_run
NCT00855166,0,from_previous_run
NCT00732225,1,from_previous_run
NCT00656656,1,from_previous_run
NCT05357989,1,from_previous_run
NCT00419120,1,from_previous_run
NCT01370369,1,from_previous_run
NCT00759291,1,from_previous_run
NCT03287791,1,from_previous_run
NCT01946529,1,from_previous_run
NCT04486313,0,from_previous_run
NCT01750918,1,from_previous_run
NCT04246801,1,from_previous_run
NCT00965718,1,from_previous_run
NCT00514020,1,from_previous_run
NCT01111058,0,from_previous_run
NCT01363050,1,from_previous_run
NCT01097642,1,from_previous_run
NCT03434041,0,from_previous_run
NCT02503501,1,from_previous_run
NCT00086502,0,from_previous_run
NCT01838941,1,from_previous_run
NCT02736578,1,from_previous_run
NCT02753881,1,from_previous_run
NCT03905655,0,from_previous_run
NCT00795145,1,from_previous_run
NCT04413552,1,from_previous_run
NCT01390428,1,from_previous_run
NCT03174353,1,from_previous_run
NCT00952484,1,from_previous_run
NCT03725605,1,from_previous_run
NCT02644525,0,from_previous_run
NCT03959592,0,from_previous_run
NCT00906373,1,from_previous_run
NCT03811574,0,from_previous_run
NCT02257567,0,from_previous_run
NCT01055834,1,from_previous_run
NCT03853707,1,from_previous_run
NCT05366738,0,from_previous_run
NCT02833857,1,from_previous_run
NCT03087019,1,from_previous_run
NCT02455453,1,from_previous_run
NCT01591330,1,from_previous_run
NCT00855920,1,from_previous_run
NCT01553916,1,from_previous_run
NCT00391768,1,from_previous_run
NCT00003656,1,from_previous_run
NCT03635567,1,from_previous_run
NCT00838513,1,from_previous_run
NCT02844439,1,from_previous_run
NCT00902330,1,from_previous_run
NCT04552795,1,from_previous_run
NCT04502888,1,from_previous_run
NCT03846505,1,from_previous_run
NCT02457897,1,from_previous_run
NCT04246047,1,from_previous_run
NCT04146012,1,from_previous_run
NCT01107925,0,from_previous_run
NCT04191135,0,from_previous_run
NCT02965456,0,from_previous_run
NCT04649476,1,from_previous_run
NCT00244140,1,from_previous_run
NCT04333225,1,from_previous_run
NCT00134082,1,from_previous_run
NCT02016560,0,from_previous_run
NCT00404092,1,from_previous_run
NCT00118417,0,from_previous_run
NCT02730793,1,from_previous_run
NCT05633147,1,from_previous_run
NCT01404039,-1,from_previous_run
NCT03745638,1,from_previous_run
NCT02624518,1,from_previous_run
NCT00458705,1,from_previous_run
NCT04341675,1,from_previous_run
NCT00860951,1,from_previous_run
NCT00807495,1,from_previous_run
NCT00310310,1,from_previous_run
NCT00890656,1,from_previous_run
NCT02518971,0,from_previous_run
NCT01682226,1,from_previous_run
NCT00848484,0,from_previous_run
NCT02563496,1,from_previous_run
NCT04816214,0,from_previous_run
NCT03875859,1,from_previous_run
NCT04484857,1,from_previous_run
NCT01471093,1,from_previous_run
NCT03777319,1,from_previous_run
NCT00412516,1,from_previous_run
NCT00886782,1,from_previous_run
NCT04824365,0,from_previous_run
NCT01388777,1,from_previous_run
NCT00507026,1,from_previous_run
NCT00790582,1,from_previous_run
NCT00395044,1,from_previous_run
NCT00060944,1,from_previous_run
NCT04477486,1,from_previous_run
NCT01879722,1,from_previous_run
NCT02359877,1,from_previous_run
NCT03610516,0,from_previous_run
NCT02135861,0,from_previous_run
NCT01777542,1,from_previous_run
NCT00741988,1,from_previous_run
NCT00066469,1,from_previous_run
NCT02653976,1,from_previous_run
NCT03863574,0,from_previous_run
NCT02684851,1,from_previous_run
NCT05369208,1,from_previous_run
NCT04501861,0,from_previous_run
NCT00204932,1,from_previous_run
NCT00547638,1,from_previous_run
NCT02617628,0,from_previous_run
NCT02344316,1,from_previous_run
NCT03181893,1,from_previous_run
NCT01042522,1,from_previous_run
NCT03180294,0,from_previous_run
NCT04016714,0,from_previous_run
NCT02760498,1,from_previous_run
NCT05736861,1,from_previous_run
NCT00435370,0,from_previous_run
NCT04216589,1,from_previous_run
NCT00985673,1,from_previous_run
NCT01625845,0,from_previous_run
NCT02829723,-1,from_previous_run
NCT01402102,1,from_previous_run
NCT03291080,1,from_previous_run
NCT02549092,0,from_previous_run
NCT04478266,0,from_previous_run
NCT02993406,1,from_previous_run
NCT03597295,1,from_previous_run
NCT01246206,1,from_previous_run
NCT00005901,1,from_previous_run
NCT03882424,1,from_previous_run
NCT02161380,1,from_previous_run
NCT00981630,1,from_previous_run
NCT00704028,1,from_previous_run
NCT05228470,1,from_previous_run
NCT00320749,1,from_previous_run
NCT00923247,1,from_previous_run
NCT03689374,0,from_previous_run
NCT05281562,1,from_previous_run
NCT03301467,0,from_previous_run
NCT02521870,-1,from_previous_run
NCT03389802,1,from_previous_run
NCT00867451,0,from_previous_run
NCT01542307,0,from_previous_run
NCT04407442,0,from_previous_run
NCT01258998,1,from_previous_run
NCT02807558,1,from_previous_run
NCT02853305,1,from_previous_run
NCT02595983,1,from_previous_run
NCT05653479,1,from_previous_run
NCT05284760,1,from_previous_run
NCT00064792,1,from_previous_run
NCT01246986,1,from_previous_run
NCT04495179,1,from_previous_run
NCT03074162,1,from_previous_run
NCT01151345,1,from_previous_run
NCT01207570,1,from_previous_run
NCT05528861,0,from_previous_run
NCT01283035,1,from_previous_run
NCT02132832,1,from_previous_run
NCT03052400,-1,from_previous_run
NCT03726879,0,from_previous_run
NCT00789035,1,from_previous_run
NCT03278626,1,from_previous_run
NCT01449279,1,from_previous_run
NCT02200445,1,from_previous_run
NCT01547806,1,from_previous_run
NCT01679002,1,from_previous_run
NCT01158534,1,from_previous_run
NCT01559818,1,from_previous_run
NCT00701103,1,from_previous_run
NCT02726581,1,from_previous_run
NCT01045967,0,from_previous_run
NCT01520038,1,from_previous_run
NCT02421211,1,from_previous_run
NCT01990209,1,from_previous_run
NCT03818256,0,from_previous_run
NCT03298022,1,from_previous_run
NCT01063855,1,from_previous_run
NCT05458102,0,from_previous_run
NCT01137890,0,from_previous_run
NCT00569855,1,from_previous_run
NCT02772276,1,from_previous_run
NCT01041027,1,from_previous_run
NCT00998738,0,from_previous_run
NCT01657500,1,from_previous_run
NCT00109590,1,from_previous_run
NCT00655083,1,from_previous_run
NCT04889664,1,from_previous_run
NCT05191472,1,from_previous_run
NCT01065597,1,from_previous_run
NCT04314843,0,from_previous_run
NCT04240886,0,from_previous_run
NCT01365468,1,from_previous_run
NCT01884597,1,from_previous_run
NCT03473925,1,from_previous_run
NCT03597503,0,from_previous_run
NCT03492463,1,from_previous_run
NCT00823719,1,from_previous_run
NCT03443869,1,from_previous_run
NCT00522041,1,from_previous_run
NCT03693846,0,from_previous_run
NCT02222922,-1,from_previous_run
NCT00318409,0,from_previous_run
NCT02743897,1,from_previous_run
NCT02809053,1,from_previous_run
NCT04401579,1,from_previous_run
NCT04407507,1,from_previous_run
NCT02236598,0,from_previous_run
NCT00993031,0,from_previous_run
NCT00911859,1,from_previous_run
NCT02654860,1,from_previous_run
NCT05673889,1,from_previous_run
NCT00803205,0,from_previous_run
NCT00855465,1,from_previous_run
NCT04312997,1,from_previous_run
NCT02594384,1,from_previous_run
NCT01227980,1,from_previous_run
NCT02696616,1,from_previous_run
NCT01233869,0,from_previous_run
NCT00967226,0,from_previous_run
NCT02688608,1,from_previous_run
NCT03343301,1,from_previous_run
NCT01170273,1,from_previous_run
NCT03394508,1,from_previous_run
NCT01059786,1,from_previous_run
NCT02733042,1,from_previous_run
NCT03657160,1,from_previous_run
NCT01305044,1,from_previous_run
NCT03149315,1,from_previous_run
NCT02480621,1,from_previous_run
NCT04737330,0,from_previous_run
NCT03665441,1,from_previous_run
NCT00323427,0,from_previous_run
NCT05469464,0,from_previous_run
NCT02101190,1,from_previous_run
NCT03945773,1,from_previous_run
NCT01195675,1,from_previous_run
NCT01077284,1,from_previous_run
NCT04049617,1,from_previous_run
NCT00930579,0,from_previous_run
NCT01074502,-1,from_previous_run
NCT02116205,1,from_previous_run
NCT00995761,1,from_previous_run
NCT04350463,1,from_previous_run
NCT00349778,1,from_previous_run
NCT00664859,1,from_previous_run
NCT00022633,1,from_previous_run
NCT00861614,1,from_previous_run
NCT03566238,1,from_previous_run
NCT01891812,0,from_previous_run
NCT01001052,1,from_previous_run
NCT03203850,1,from_previous_run
NCT04716894,1,from_previous_run
NCT02029274,0,from_previous_run
NCT04596319,1,from_previous_run
NCT01688739,1,from_previous_run
NCT00504348,1,from_previous_run
NCT04346108,1,from_previous_run
NCT05150340,1,from_previous_run
NCT01318733,1,from_previous_run
NCT04199728,1,from_previous_run
NCT00883168,1,from_previous_run
NCT00832299,0,from_previous_run
NCT01132846,1,from_previous_run
NCT03195491,1,from_previous_run
NCT04492891,1,from_previous_run
NCT00160667,0,from_previous_run
NCT03887221,1,from_previous_run
NCT00080301,1,from_previous_run
NCT01911260,1,from_previous_run
NCT02784288,1,from_previous_run
NCT02461771,1,from_previous_run
NCT03643965,1,from_previous_run
NCT01096784,0,from_previous_run
NCT00010257,1,from_previous_run
NCT01093586,1,from_previous_run
NCT01512667,1,from_previous_run
NCT01124838,1,from_previous_run
NCT00915772,1,from_previous_run
NCT03255226,1,from_previous_run
NCT00074815,1,from_previous_run
NCT04456699,0,from_previous_run
NCT01348087,0,from_previous_run
NCT04035473,1,from_previous_run
NCT00236951,1,from_previous_run
NCT00745420,1,from_previous_run
NCT00777101,0,from_previous_run
NCT01894256,1,from_previous_run
NCT01181323,1,from_previous_run
NCT04829916,1,from_previous_run
NCT03452540,1,from_previous_run
NCT00559364,1,from_previous_run
NCT03220776,1,from_previous_run
NCT01278303,1,from_previous_run
NCT00521456,1,from_previous_run
NCT02243709,1,from_previous_run
NCT00857233,1,from_previous_run
NCT00542178,0,from_previous_run
NCT01642186,1,from_previous_run
NCT03451045,1,from_previous_run
NCT01121913,1,from_previous_run
NCT01731119,1,from_previous_run
NCT00630838,1,from_previous_run
NCT04189952,1,from_previous_run
NCT01608815,1,from_previous_run
NCT00715117,0,from_previous_run
NCT01561963,0,from_previous_run
NCT05956002,1,from_previous_run
NCT04799158,1,from_previous_run
NCT00824434,1,from_previous_run
NCT02663752,1,from_previous_run
NCT01620190,1,from_previous_run
NCT03918499,1,from_previous_run
NCT04539275,0,from_previous_run
NCT04693637,1,from_previous_run
NCT02369653,0,from_previous_run
NCT00112671,1,from_previous_run
NCT00091793,1,from_previous_run
NCT03161405,1,from_previous_run
NCT03019055,1,from_previous_run
NCT01694433,1,from_previous_run
NCT01727167,-1,from_previous_run
NCT00969280,1,from_previous_run
NCT04211831,0,from_previous_run
NCT01426373,1,from_previous_run
NCT03027557,1,from_previous_run
NCT00564733,1,from_previous_run
NCT00820027,0,from_previous_run
NCT00958477,1,from_previous_run
NCT02236520,1,from_previous_run
NCT03891875,1,from_previous_run
NCT03157167,1,from_previous_run
NCT02506257,1,from_previous_run
NCT01803646,0,from_previous_run
NCT00873015,1,from_previous_run
NCT02284854,1,from_previous_run
NCT00775645,0,from_previous_run
NCT02458365,1,from_previous_run
NCT03133676,1,from_previous_run
NCT00287989,1,from_previous_run
NCT02327403,1,from_previous_run
NCT03130959,1,from_previous_run
NCT02018315,1,from_previous_run
NCT00925002,1,from_previous_run
NCT02168660,1,from_previous_run
NCT02750215,1,from_previous_run
NCT01903031,1,from_previous_run
NCT02312258,1,from_previous_run
NCT00855062,0,from_previous_run
NCT01111019,1,from_previous_run
NCT00867113,1,from_previous_run
NCT00590031,1,from_previous_run
NCT03762265,0,from_previous_run
NCT03728426,1,from_previous_run
NCT00005669,1,from_previous_run
NCT03811535,1,from_previous_run
NCT01784614,0,from_previous_run
NCT00786682,0,from_previous_run
NCT00251303,0,from_previous_run
NCT03087058,1,from_previous_run
NCT05253755,0,from_previous_run
NCT03831880,1,from_previous_run
NCT00759395,1,from_previous_run
NCT01537315,0,from_previous_run
NCT00816400,1,from_previous_run
NCT02888743,0,from_previous_run
NCT04740827,0,from_previous_run
NCT03211247,1,from_previous_run
NCT00350220,1,from_previous_run
NCT01948063,1,from_previous_run
NCT01188694,1,from_previous_run
NCT00304187,1,from_previous_run
NCT04676724,1,from_previous_run
NCT02625974,1,from_previous_run
NCT04091646,1,from_previous_run
NCT02949128,1,from_previous_run
NCT00452426,1,from_previous_run
NCT00945750,0,from_previous_run
NCT02263079,0,from_previous_run
NCT02093819,1,from_previous_run
NCT03421652,1,from_previous_run
